payment_id,order_id,amount,payment_date,payment_status,card_number
PAY0002886,ORD0002886,8706.1,2025-09-17,Refunded,************7416
PAY0002908,ORD0002908,13262.39,2025-02-06,Success,************8744
PAY0002918,ORD0002918,57394.65,2024-11-12,Success,************1554
PAY0002929,ORD0002929,55578.96,2026-05-18,Failed,************2615
PAY0002969,ORD0002969,79218.48,2026-03-15,Success,************9189
PAY0002971,ORD0002971,17636.4,2025-07-11,Refunded,************2427
PAY0002998,ORD0002998,145924.7,2025-06-07,Failed,************0126
PAY0003003,ORD0003003,51522.86,2025-03-20,Refunded,************9753
PAY0003015,ORD0003015,84455.12,2026-02-26,Failed,************5532
PAY0003017,ORD0003017,83404.25,2024-12-13,Failed,************6795
PAY0003031,ORD0003031,6637.95,2026-03-27,Refunded,************9109
PAY0003050,ORD0003050,5696.26,2025-08-31,Success,************2034
PAY0003063,ORD0003063,284.1,2024-11-15,Refunded,************4485
PAY0003067,ORD0003067,41614.24,2025-01-03,Refunded,************3142
PAY0003076,ORD0003076,66503.4,2024-12-25,Failed,************8478
PAY0003078,ORD0003078,4876.09,2025-12-07,Failed,************0111
PAY0003089,ORD0003089,44408.1,2026-01-28,Failed,************9795
PAY0003116,ORD0003116,6055.95,2025-10-05,Success,************2385
PAY0003120,ORD0003120,19741.12,2024-11-02,Success,************3573
PAY0003129,ORD0003129,114304.92,2026-05-23,Failed,************6992
PAY0003140,ORD0003140,68638.98,2026-06-26,Refunded,************9685
PAY0003157,ORD0003157,92847.8,2026-02-17,Success,************9150
PAY0003159,ORD0003159,41769.34,2024-12-15,Failed,************5408
PAY0003169,ORD0003169,40299.78,2025-05-14,Refunded,************2917
PAY0003173,ORD0003173,21113.78,2025-09-18,Refunded,************2904
PAY0003195,ORD0003195,67041.0,2024-09-12,Success,************9234
PAY0003214,ORD0003214,6192.44,2024-07-27,Refunded,************9184
PAY0003231,ORD0003231,15530.24,2026-05-07,Success,************7894
PAY0003232,ORD0003232,103771.5,2026-04-18,Refunded,************0168
PAY0003241,ORD0003241,23893.6,2024-09-09,Failed,************4586
PAY0003264,ORD0003264,3732.69,2026-06-20,Refunded,************7274
PAY0003269,ORD0003269,27596.2,2026-05-25,Refunded,************8638
PAY0003274,ORD0003274,6039.18,2026-06-11,Refunded,************4235
PAY0003280,ORD0003280,40320.84,2024-08-21,Failed,************7542
PAY0003291,ORD0003291,14845.27,2026-01-21,Success,************5937
PAY0003342,ORD0003342,37005.4,2025-02-25,Refunded,************2465
PAY0003360,ORD0003360,1327.59,2025-06-18,Failed,************9839
PAY0003399,ORD0003399,5794.04,2026-05-20,Failed,************3852
PAY0003401,ORD0003401,19581.41,2025-08-31,Success,************9916
PAY0003402,ORD0003402,97610.12,2025-05-23,Success,************7918
PAY0003406,ORD0003406,37005.4,2025-04-04,Refunded,************3915
PAY0003426,ORD0003426,657.14,2026-01-23,Refunded,************3574
PAY0003435,ORD0003435,45032.98,2026-04-27,Refunded,************9672
PAY0003448,ORD0003448,32290.28,2026-03-17,Refunded,************4781
PAY0003469,ORD0003469,42334.08,2026-03-30,Refunded,************8331
PAY0003470,ORD0003470,25851.4,2024-10-30,Refunded,************6100
PAY0003479,ORD0003479,12461.15,2025-02-09,Refunded,************2810
PAY0000876,ORD0000876,52580.76,2025-06-27,Success,************4413
PAY0000879,ORD0000879,4166.02,2026-04-10,Refunded,************5217
PAY0000898,ORD0000898,75274.56,2024-12-08,Success,************6885
PAY0000902,ORD0000902,81996.12,2024-12-07,Failed,************7961
PAY0000906,ORD0000906,2268.03,2026-03-14,Failed,************7250
PAY0000915,ORD0000915,5550.66,2025-12-05,Refunded,************0117
PAY0000925,ORD0000925,49738.46,2025-08-29,Success,************4223
PAY0000950,ORD0000950,4240.2,2024-11-22,Failed,************3921
PAY0000970,ORD0000970,81788.37,2025-10-24,Success,************1389
PAY0000993,ORD0000993,6494.2,2025-10-13,Success,************0523
PAY0000996,ORD0000996,7572.46,2025-03-09,Failed,************4748
PAY0001010,ORD0001010,12017.78,2024-10-01,Refunded,************8175
PAY0001028,ORD0001028,1420.5,2025-12-13,Success,************1897
PAY0001033,ORD0001033,4914.48,2026-02-21,Success,************0096
PAY0001034,ORD0001034,31471.9,2025-12-10,Refunded,************9673
PAY0001039,ORD0001039,9964.46,2026-05-13,Refunded,************8896
PAY0001071,ORD0001071,145924.7,2024-12-13,Refunded,************2731
PAY0001082,ORD0001082,60826.0,2025-12-15,Success,************7876
PAY0001107,ORD0001107,95115.25,2026-02-07,Refunded,************5004
PAY0001109,ORD0001109,103381.44,2024-10-26,Refunded,************7751
PAY0001123,ORD0001123,4547.08,2025-03-31,Failed,************0139
PAY0001126,ORD0001126,53711.42,2025-07-24,Failed,************1412
PAY0001141,ORD0001141,60978.0,2025-11-14,Refunded,************7990
PAY0001154,ORD0001154,74870.72,2025-12-23,Refunded,************2236
PAY0001180,ORD0001180,35906.4,2025-11-25,Refunded,************8911
PAY0001207,ORD0001207,42334.08,2025-02-03,Failed,************6510
PAY0001214,ORD0001214,66723.4,2025-05-02,Failed,************8657
PAY0001248,ORD0001248,3285.7,2026-03-14,Success,************0504
PAY0001256,ORD0001256,131644.7,2026-03-25,Refunded,************9967
PAY0001259,ORD0001259,42800.19,2025-03-27,Success,************1750
PAY0001285,ORD0001285,57594.4,2025-05-21,Failed,************7249
PAY0001291,ORD0001291,28533.46,2024-09-28,Success,************4105
PAY0001303,ORD0001303,19165.65,2026-03-12,Success,************7637
PAY0001345,ORD0001345,20326.0,2024-10-18,Failed,************8281
PAY0001358,ORD0001358,83017.2,2026-04-23,Failed,************5886
PAY0001377,ORD0001377,51690.72,2025-04-06,Success,************5044
PAY0001387,ORD0001387,4644.33,2026-04-23,Success,************7310
PAY0001411,ORD0001411,18026.67,2026-02-11,Refunded,************7769
PAY0001424,ORD0001424,6192.44,2025-08-03,Failed,************1433
PAY0001436,ORD0001436,3694.82,2025-05-31,Refunded,************2201
PAY0001482,ORD0001482,17837.41,2025-03-30,Failed,************6795
PAY0001489,ORD0001489,88770.16,2024-09-15,Success,************4729
PAY0001503,ORD0001503,71333.65,2025-02-08,Success,************8711
PAY0001507,ORD0001507,66164.16,2025-02-09,Failed,************5086
PAY0001511,ORD0001511,116566.7,2026-06-01,Failed,************1004
PAY0001539,ORD0001539,90992.68,2024-12-09,Success,************7897
PAY0001550,ORD0001550,5039.66,2025-02-14,Refunded,************5731
PAY0001568,ORD0001568,62787.42,2025-08-06,Refunded,************8358
PAY0001592,ORD0001592,86656.1,2024-12-03,Success,************9254
PAY0001605,ORD0001605,31632.72,2025-02-04,Refunded,************2582
PAY0001643,ORD0001643,20603.76,2024-10-20,Failed,************1847
PAY0001654,ORD0001654,30396.06,2026-03-28,Refunded,************2473
PAY0001656,ORD0001656,9964.46,2026-06-27,Failed,************4863
PAY0001735,ORD0001735,5878.8,2024-11-26,Refunded,************2133
PAY0001738,ORD0001738,86593.85,2025-08-28,Success,************3473
PAY0001742,ORD0001742,11757.6,2026-06-07,Success,************7010
PAY0000896,ORD0000896,10675.65,2026-06-30,Refunded,************7442
PAY0000932,ORD0000932,18225.62,2025-12-24,Refunded,************3593
PAY0000935,ORD0000935,120100.15,2026-04-28,Refunded,************4183
PAY0000941,ORD0000941,14805.84,2025-03-18,Failed,************0841
PAY0000964,ORD0000964,59799.69,2026-06-10,Success,************4864
PAY0000976,ORD0000976,76888.08,2025-11-23,Success,************2855
PAY0000979,ORD0000979,29196.83,2025-08-31,Success,************5660
PAY0000988,ORD0000988,88879.8,2026-03-05,Refunded,************1385
PAY0000999,ORD0000999,23394.81,2026-05-14,Refunded,************2126
PAY0001002,ORD0001002,46019.88,2025-12-17,Success,************4874
PAY0001013,ORD0001013,70599.44,2026-06-12,Success,************7154
PAY0001023,ORD0001023,24572.4,2024-12-11,Refunded,************1809
PAY0001041,ORD0001041,35439.75,2025-03-03,Success,************1828
PAY0001120,ORD0001120,9600.48,2024-10-10,Success,************7327
PAY0001162,ORD0001162,63483.95,2024-07-19,Success,************9104
PAY0001166,ORD0001166,6421.04,2025-12-04,Refunded,************2905
PAY0001168,ORD0001168,92925.81,2026-01-27,Refunded,************5403
PAY0001189,ORD0001189,47208.36,2025-03-06,Failed,************0562
PAY0001199,ORD0001199,20687.4,2026-04-23,Failed,************9310
PAY0001210,ORD0001210,32419.2,2025-10-15,Refunded,************1979
PAY0001234,ORD0001234,50850.26,2025-12-10,Success,************2749
PAY0001251,ORD0001251,110962.7,2025-12-26,Failed,************7101
PAY0001255,ORD0001255,74607.69,2024-12-05,Refunded,************5418
PAY0001264,ORD0001264,7728.93,2026-03-26,Success,************0545
PAY0001295,ORD0001295,27412.47,2025-05-23,Success,************6496
PAY0001299,ORD0001299,26340.72,2025-10-17,Success,************3078
PAY0001302,ORD0001302,42727.12,2025-12-29,Failed,************9194
PAY0001325,ORD0001325,28862.08,2025-02-18,Success,************7627
PAY0001329,ORD0001329,113763.7,2025-08-24,Refunded,************6777
PAY0001339,ORD0001339,24503.36,2024-09-14,Failed,************4654
PAY0001342,ORD0001342,31893.76,2026-04-23,Refunded,************6676
PAY0001347,ORD0001347,37709.38,2026-02-08,Failed,************6922
PAY0001352,ORD0001352,64885.89,2025-12-07,Refunded,************8250
PAY0001359,ORD0001359,69842.52,2025-03-31,Refunded,************5065
PAY0001370,ORD0001370,12696.79,2026-03-23,Success,************4307
PAY0001376,ORD0001376,77115.69,2026-05-09,Success,************0172
PAY0001378,ORD0001378,141939.55,2026-03-31,Failed,************2803
PAY0001400,ORD0001400,13876.65,2025-06-07,Refunded,************3734
PAY0001413,ORD0001413,7675.84,2025-06-22,Failed,************1146
PAY0001447,ORD0001447,17085.4,2026-06-28,Success,************8601
PAY0001464,ORD0001464,19088.27,2025-09-16,Success,************0308
PAY0001484,ORD0001484,13435.22,2025-03-09,Success,************3223
PAY0001491,ORD0001491,20603.76,2025-12-11,Refunded,************1318
PAY0001514,ORD0001514,101700.52,2025-09-24,Refunded,************2977
PAY0001535,ORD0001535,75655.44,2025-02-27,Refunded,************5220
PAY0001537,ORD0001537,88671.2,2025-05-26,Success,************6734
PAY0001540,ORD0001540,59566.62,2026-05-23,Refunded,************7379
PAY0001545,ORD0001545,42227.56,2025-12-23,Refunded,************2636
PAY0001546,ORD0001546,89550.0,2024-10-01,Success,************7872
PAY0001574,ORD0001574,84863.16,2025-02-11,Refunded,************1720
PAY0001578,ORD0001578,17603.07,2025-05-25,Refunded,************3080
PAY0001602,ORD0001602,5082.72,2026-06-18,Refunded,************0606
PAY0001607,ORD0001607,28797.2,2025-12-16,Success,************0641
PAY0001616,ORD0001616,12819.52,2025-10-27,Failed,************2705
PAY0001639,ORD0001639,6409.76,2025-10-10,Failed,************1005
PAY0001642,ORD0001642,66528.42,2025-05-05,Success,************0579
PAY0001648,ORD0001648,16610.56,2025-09-09,Failed,************3332
PAY0001662,ORD0001662,122516.8,2025-01-03,Failed,************7882
PAY0001673,ORD0001673,57069.15,2025-09-09,Success,************9902
PAY0001679,ORD0001679,28576.23,2026-05-31,Refunded,************0450
PAY0001696,ORD0001696,31829.75,2024-09-20,Failed,************2124
PAY0001721,ORD0001721,20516.75,2025-01-02,Failed,************8505
PAY0001750,ORD0001750,49738.46,2024-07-18,Success,************3983
PAY0000877,ORD0000877,14631.84,2026-07-01,Success,************9562
PAY0000883,ORD0000883,77403.08,2026-05-10,Success,************9563
PAY0000892,ORD0000892,9445.17,2024-10-10,Refunded,************5194
PAY0000908,ORD0000908,31193.08,2025-01-06,Failed,************5522
PAY0000909,ORD0000909,19147.21,2025-07-16,Refunded,************3719
PAY0000910,ORD0000910,49648.0,2024-07-21,Refunded,************7581
PAY0000913,ORD0000913,57066.92,2025-03-07,Success,************5016
PAY0000928,ORD0000928,21260.04,2024-08-27,Failed,************5077
PAY0000933,ORD0000933,44156.54,2026-02-19,Failed,************4559
PAY0000951,ORD0000951,71244.35,2025-03-31,Failed,************8615
PAY0000980,ORD0000980,36495.6,2024-12-09,Failed,************1137
PAY0000994,ORD0000994,2541.36,2024-09-26,Failed,************0298
PAY0001003,ORD0001003,7572.46,2025-09-17,Refunded,************0686
PAY0001006,ORD0001006,114837.28,2026-01-16,Failed,************8822
PAY0001008,ORD0001008,46578.68,2026-03-08,Failed,************6349
PAY0001019,ORD0001019,89769.16,2025-11-07,Success,************4326
PAY0001077,ORD0001077,6472.29,2024-08-10,Refunded,************8796
PAY0001110,ORD0001110,3096.22,2025-12-29,Refunded,************6614
PAY0001113,ORD0001113,103887.24,2026-04-10,Refunded,************7293
PAY0001114,ORD0001114,44866.59,2025-12-21,Refunded,************9180
PAY0001138,ORD0001138,145984.15,2025-02-04,Refunded,************2986
PAY0001153,ORD0001153,2591.32,2025-05-18,Refunded,************2507
PAY0001158,ORD0001158,14907.96,2026-07-01,Success,************8692
PAY0001177,ORD0001177,47963.73,2026-02-20,Failed,************5806
PAY0001219,ORD0001219,51410.46,2026-03-11,Success,************6495
PAY0001220,ORD0001220,13972.15,2025-11-21,Failed,************0933
PAY0001224,ORD0001224,1385.88,2025-12-15,Refunded,************9754
PAY0001298,ORD0001298,53733.04,2026-06-23,Failed,************4263
PAY0001316,ORD0001316,63951.64,2025-03-24,Refunded,************4341
PAY0001321,ORD0001321,26742.9,2026-02-09,Refunded,************9710
PAY0001423,ORD0001423,81996.12,2026-06-10,Refunded,************2817
PAY0001435,ORD0001435,31536.76,2024-12-30,Failed,************7468
PAY0001453,ORD0001453,47640.8,2024-08-03,Success,************2404
PAY0001473,ORD0001473,91171.88,2026-02-18,Failed,************0586
PAY0001475,ORD0001475,19307.8,2024-12-05,Success,************9121
PAY0001478,ORD0001478,4813.82,2026-01-18,Failed,************0287
PAY0001479,ORD0001479,77403.08,2025-12-19,Success,************5868
PAY0001497,ORD0001497,89467.64,2024-08-26,Refunded,************8960
PAY0001502,ORD0001502,79456.36,2025-03-31,Refunded,************7552
PAY0001512,ORD0001512,15351.68,2025-01-30,Refunded,************7498
PAY0001524,ORD0001524,19395.9,2025-06-27,Refunded,************8058
PAY0001526,ORD0001526,75086.08,2025-05-18,Success,************4982
PAY0001538,ORD0001538,104035.6,2026-05-06,Success,************8815
PAY0001587,ORD0001587,53711.42,2025-07-05,Success,************1730
PAY0001588,ORD0001588,91010.96,2024-09-08,Failed,************5100
PAY0001613,ORD0001613,36774.32,2026-02-06,Refunded,************3137
PAY0001621,ORD0001621,103887.24,2024-10-08,Success,************4022
PAY0001649,ORD0001649,83853.96,2024-12-05,Failed,************1852
PAY0001684,ORD0001684,36533.52,2025-03-23,Failed,************0361
PAY0001711,ORD0001711,4321.5,2026-03-07,Failed,************6656
PAY0001732,ORD0001732,54020.98,2025-10-31,Failed,************5361
PAY0001746,ORD0001746,62890.47,2026-03-09,Refunded,************6141
PAY0000946,ORD0000946,9336.54,2025-10-29,Success,************6249
PAY0000954,ORD0000954,4668.27,2024-11-13,Failed,************9595
PAY0000966,ORD0000966,19880.64,2026-03-06,Refunded,************7861
PAY0000967,ORD0000967,137062.35,2024-08-11,Success,************0713
PAY0000977,ORD0000977,78841.9,2025-02-02,Failed,************0562
PAY0000998,ORD0000998,45487.72,2025-10-16,Failed,************3558
PAY0001042,ORD0001042,98234.35,2026-01-18,Success,************8607
PAY0001047,ORD0001047,95281.6,2025-03-01,Success,************0398
PAY0001054,ORD0001054,15463.98,2024-07-25,Failed,************2726
PAY0001057,ORD0001057,108041.96,2025-09-15,Success,************4792
PAY0001060,ORD0001060,23313.34,2024-09-23,Success,************5539
PAY0001074,ORD0001074,97610.12,2025-03-14,Refunded,************7376
PAY0001075,ORD0001075,68231.58,2025-05-07,Failed,************6912
PAY0001080,ORD0001080,7572.46,2025-08-18,Refunded,************8533
PAY0001101,ORD0001101,19741.12,2025-04-18,Success,************0440
PAY0001102,ORD0001102,26855.71,2026-07-12,Refunded,************6947
PAY0001115,ORD0001115,14362.56,2025-12-03,Success,************3507
PAY0001119,ORD0001119,30715.71,2025-03-09,Refunded,************8403
PAY0001155,ORD0001155,83363.12,2024-09-10,Failed,************4354
PAY0001191,ORD0001191,37052.64,2025-03-19,Success,************7117
PAY0001197,ORD0001197,27430.11,2026-06-17,Failed,************9517
PAY0001233,ORD0001233,30915.72,2025-07-18,Success,************2340
PAY0001240,ORD0001240,98234.35,2024-09-02,Success,************4851
PAY0001246,ORD0001246,22176.14,2025-01-12,Success,************8863
PAY0001283,ORD0001283,15627.44,2026-03-03,Failed,************2298
PAY0001284,ORD0001284,3624.42,2025-01-01,Failed,************7166
PAY0001290,ORD0001290,46019.88,2025-10-08,Success,************9720
PAY0001301,ORD0001301,33185.6,2025-12-25,Refunded,************2937
PAY0001355,ORD0001355,30877.04,2024-09-12,Failed,************1545
PAY0001364,ORD0001364,134278.55,2026-03-24,Success,************2006
PAY0001367,ORD0001367,17017.02,2024-12-19,Failed,************7941
PAY0001407,ORD0001407,91935.8,2026-01-07,Refunded,************3503
PAY0001481,ORD0001481,103045.72,2025-05-16,Failed,************3247
PAY0001493,ORD0001493,11813.25,2025-04-14,Refunded,************6454
PAY0001520,ORD0001520,62262.9,2025-03-12,Success,************7896
PAY0001527,ORD0001527,20973.38,2025-04-22,Success,************2135
PAY0001533,ORD0001533,58940.61,2025-04-21,Failed,************6103
PAY0001555,ORD0001555,4103.35,2025-07-28,Refunded,************4812
PAY0001557,ORD0001557,30425.44,2024-09-30,Failed,************3379
PAY0001564,ORD0001564,852.3,2025-05-16,Refunded,************8933
PAY0001599,ORD0001599,13262.39,2026-07-05,Refunded,************3804
PAY0001610,ORD0001610,568.2,2025-11-03,Refunded,************4447
PAY0001615,ORD0001615,1420.5,2025-08-14,Failed,************4762
PAY0001635,ORD0001635,23884.04,2026-01-01,Failed,************3929
PAY0001663,ORD0001663,17649.86,2025-06-02,Failed,************4439
PAY0001675,ORD0001675,6501.49,2025-01-12,Refunded,************2436
PAY0001705,ORD0001705,20152.83,2025-01-07,Refunded,************3399
